1,4.272765956930849,3.6988472788588806,0.6264756346145386,0.39817317402393654,0.2391636136809677,0.1448512969747732,0.1448512969747732
2,3.5844279674439963,3.516031283252644,0.6440146060330542,0.41944974079129915,0.2576896702125727,0.15928304304972313,0.15928304304972313
3,3.330675710594349,3.4420398601196096,0.6492352363215087,0.4209021211171704,0.2609106675721019,0.16404095047342737,0.16404095047342737
4,3.1621555118884856,3.4042169073092863,0.6517428986229854,0.4247150699255654,0.2639937018569808,0.16545427645849156,0.16545427645849156
5,3.0312099586202312,3.397987683614095,0.6550571189746448,0.4279451343883897,0.2668306682667185,0.16831072497545058,0.16831072497545058
6,2.9221430717583576,3.3943435710930974,0.6547638251382147,0.42709706759857846,0.26517363294808965,0.16570002837005096,0.16831072497545058
7,2.824025927606349,3.404958503051374,0.6551891012010382,0.4286062427307165,0.2683562615281765,0.1684626116767656,0.1684626116767656
8,2.740144978343967,3.4165293300676645,0.6541919021571762,0.4261572459563281,0.2651706396402901,0.16577592839401534,0.1684626116767656
9,2.6603885977960537,3.4351221855331517,0.6525054625977035,0.4267839637912405,0.2672001430986799,0.16887934454542594,0.16887934454542594
10,2.588597075558298,3.4623150900474884,0.65266677420774,0.42213548536301065,0.2607145034451692,0.1623893255760937,0.16887934454542594
11,2.521210607710078,3.4868037160837426,0.6482820313531111,0.42012880672086417,0.26217828262277626,0.16505594997835157,0.16887934454542594
12,2.4592662073823064,3.50988958316779,0.6511563109501254,0.41927911495154496,0.2597916008505094,0.16226871558569145,0.16887934454542594
10,2.588376706875433,3.4578271197073116,0.6528574152014195,0.424554600132246,0.26511054818361907,0.1667428191881244,0.16887934454542594
11,2.522180878000773,3.490749734002839,0.6494698713906527,0.4204890601781682,0.2604708579564524,0.16227549401967603,0.16887934454542594
12,2.4593866102114674,3.516308232673309,0.6503497528999428,0.4177264517145831,0.25674040058000047,0.15943717612616115,0.16887934454542594
13,2.401965882645596,3.5336738937305956,0.6487513014913991,0.41600393470353464,0.2563520685557398,0.16028925823586157,0.16887934454542594
14,2.347922806811354,3.5698739162780955,0.6490152659441862,0.41759322567286916,0.2576547869898763,0.16025652290842451,0.16887934454542594
